dcid,year,total_distribution_power_line_length,cost_per_household_for_undergrounding_fire_prone_lines
geoId/060230013001,2021,52165.29790621748,0.0
geoId/060014507014,2021,32209.928361511236,5880.2233397847
geoId/060014515031,2021,25771.40115090904,0.0
geoId/060014511015,2021,41830.827841466846,20319.245614253337
geoId/060014515041,2021,44042.41951523799,0.0
geoId/060014511021,2021,10659.248533488257,0.0
geoId/060014511013,2021,202436.09094440247,181337.54756498267
geoId/060014511022,2021,34232.01304539368,0.0
geoId/060014515061,2021,8956.797833251872,0.0
geoId/060014516012,2021,25660.132784431968,0.0
geoId/060014515012,2021,35474.357564418955,0.0
geoId/060014507423,2021,23055.090907215592,0.0
geoId/060816092013,2021,7184.89004996628,0.0
geoId/060816092012,2021,3257.509307089047,0.0
geoId/060816092022,2021,6232.003141890018,0.0
geoId/060816092011,2021,4777.690558190957,0.0
geoId/060816091002,2021,30994.162564522103,0.0
geoId/060816094001,2021,13922.003345476322,0.0
geoId/060816093001,2021,5359.204821317424,0.0
geoId/060190042054,2021,30182.31408601717,0.0
geoId/060190038031,2021,25726.85053901334,0.0
geoId/060190042132,2021,14743.462969125569,0.0
geoId/060190042122,2021,14977.706060236997,0.0
geoId/060190042071,2021,75843.02506369307,0.0
geoId/060190042123,2021,14119.0788978204,0.0
geoId/060190042131,2021,10037.747053952491,0.0
geoId/060190042124,2021,15734.148657804908,0.0
geoId/060190038102,2021,15320.372698204596,0.0
geoId/060190042072,2021,22809.064851076888,0.0
geoId/060190038033,2021,36637.60872319311,0.0
geoId/060190041001,2021,159553.6117634824,0.0
geoId/060190042121,2021,31336.43232662233,0.0
geoId/060530113041,2021,228073.5952051211,73138.62431674801
geoId/060530113021,2021,11304.78134996778,0.0
geoId/060530113043,2021,14766.645630256377,0.0
geoId/060690008021,2021,393420.4943178576,277603.79471932707
geoId/060855065022,2021,8768.463167299144,0.0
geoId/060855063021,2021,8740.781883016372,0.0
geoId/060855064021,2021,3898.9759333414263,0.0
geoId/060855026041,2021,17269.3758068987,0.0
geoId/060855064011,2021,9124.92143163256,0.0
geoId/060855064024,2021,6117.6171692370945,0.0
geoId/060855065021,2021,8298.07484307676,0.0
geoId/060855064023,2021,6265.066417156115,0.0
geoId/060855063014,2021,5729.5197971702355,0.0
geoId/060855063013,2021,3992.355692934088,0.0
geoId/060855058002,2021,6039.6553596051635,0.0
geoId/060855058003,2021,4296.596873660982,0.0
geoId/060855059003,2021,1313.3879336714765,0.0
geoId/060855063012,2021,3987.6544762843378,0.0
geoId/060855059002,2021,1312.558010231838,0.0
geoId/060855064022,2021,3041.8794793946777,0.0
geoId/060855063023,2021,7701.537173274871,0.0
geoId/060855058001,2021,4514.920972824242,0.0
geoId/060014212004,2021,4348.892655827063,0.0
geoId/060133910001,2021,8685.954699099642,0.0
geoId/060133920003,2021,3229.028947794167,0.0
geoId/060014213002,2021,3396.589134547754,0.0
geoId/060133902001,2021,4492.518813566075,0.0
geoId/060014212003,2021,4380.990420309111,0.0
geoId/060014213001,2021,3526.3762843508753,0.0
geoId/060014212002,2021,7610.676096556259,0.0
geoId/060133020081,2021,68593.25141261135,0.0
geoId/060133010001,2021,44928.30579289825,0.0
geoId/060133010002,2021,13517.745441746318,0.0
geoId/060133031022,2021,22942.63255455129,0.0
geoId/060133031031,2021,95012.66037857492,0.0
geoId/060133010003,2021,81748.16705615765,0.0
geoId/060133031032,2021,16721.11847181731,0.0
geoId/060133031021,2021,53218.88123470595,0.0
geoId/060133020082,2021,32551.60427128437,0.0
geoId/060133031034,2021,38832.00735256781,0.0
geoId/060133040052,2021,75294.12033093562,0.0
geoId/060133031033,2021,32509.532412017714,0.0
geoId/060190084015,2021,163775.81775833172,0.0
geoId/060190083022,2021,364324.92137928854,0.0
geoId/060190084022,2021,264897.38696696644,0.0
geoId/060190044091,2021,35089.15600332829,0.0
geoId/060190044082,2021,30804.94949556077,0.0
geoId/060190044052,2021,17238.11485363946,0.0
geoId/060190044053,2021,13331.921015297185,0.0
geoId/060190044062,2021,6781.92650262776,0.0
geoId/060190044081,2021,14549.562388054184,0.0
geoId/060190044051,2021,9205.838271829489,0.0
geoId/060190044061,2021,12615.427048504114,0.0
geoId/060190055163,2021,12908.589339392913,0.0
geoId/060190064053,2021,111262.20411600875,109735.17757819708
geoId/060190064052,2021,105469.36782256904,94423.20702158433
geoId/060390001024,2021,186270.28435677988,191835.21540214508
geoId/060133522021,2021,34444.4371781737,1327.5935303747572
geoId/060133521023,2021,14992.749480575092,1377.8147966606994
geoId/060133522012,2021,11147.36271023511,0.0
geoId/060133521024,2021,13979.50333756286,19989.438771826015
geoId/060133521021,2021,11132.213181721472,0.0
geoId/060133521022,2021,4653.389911530291,0.0
geoId/060133530012,2021,44232.32119022759,1709.6789874925614
geoId/060133530011,2021,12630.818126912827,0.0
geoId/060133522013,2021,14812.187952875913,0.0
geoId/060952535002,2021,17998.84845912603,0.0
geoId/060952535004,2021,110796.5245859834,0.0
geoId/060670099003,2021,114395.64944958742,0.0
geoId/060670098001,2021,116335.85400836222,0.0
geoId/060952535003,2021,10249.6422205674,0.0
geoId/060530112023,2021,9875.03778426663,0.0
geoId/060530112022,2021,17924.711007762933,0.0
geoId/060530112041,2021,228187.5237660622,35779.926211626276
geoId/060530112021,2021,2742.8542142433275,0.0
geoId/060530112042,2021,10707.425169660584,0.0
geoId/060530112033,2021,5410.020230784381,0.0
geoId/060530112032,2021,6663.704065480369,0.0
geoId/060530112031,2021,4126.630082285737,0.0
geoId/060190084021,2021,106273.16334709118,0.0
geoId/060470024024,2021,18697.43970718928,0.0
geoId/060470024023,2021,13426.563254963052,0.0
geoId/060470024022,2021,35810.85907544049,0.0
geoId/060470024021,2021,18433.49002872727,0.0
geoId/060470024011,2021,224207.4081326845,0.0
geoId/060470021002,2021,236975.7927107453,0.0
geoId/060770051062,2021,147697.319000623,0.0
geoId/060770051331,2021,6033.912947367901,0.0
geoId/060770051142,2021,54202.87254035736,0.0
geoId/060770051061,2021,84165.75618883241,0.0
geoId/060770051333,2021,3440.0560957574935,0.0
geoId/060770051332,2021,9734.73754218546,0.0
geoId/060770051334,2021,3065.3962244929035,0.0
geoId/060770051082,2021,4541.098866471382,0.0
geoId/060770051321,2021,3091.4238746115466,0.0
geoId/060770051093,2021,6731.732079480545,0.0
geoId/060770051083,2021,7806.870921044612,0.0
geoId/060770051092,2021,7920.060238888548,0.0
geoId/060770051322,2021,4784.633373377002,0.0
geoId/060770052022,2021,76473.88897962854,0.0
geoId/060770052021,2021,101752.64982547668,0.0
geoId/060855050062,2021,157546.92044254064,0.0
geoId/060855050082,2021,21372.81477584079,0.0
geoId/060855050081,2021,9823.119011284503,0.0
geoId/060530141022,2021,25405.68985080816,0.0
geoId/060530141071,2021,18774.64288143206,0.0
geoId/060530141072,2021,14373.934389474589,0.0
geoId/060530141073,2021,57995.03883521518,31637.52203739017
geoId/060770052072,2021,51145.185489689466,0.0
geoId/060770052071,2021,92584.70569068615,0.0
geoId/060770050041,2021,44629.243831463304,0.0
geoId/060770050032,2021,74583.24122068263,0.0
geoId/060770051132,2021,20487.612117645614,0.0
geoId/060770051104,2021,20017.97376652897,0.0
geoId/060770054033,2021,9944.629979649117,0.0
geoId/060770054034,2021,7682.3728061191005,0.0
geoId/060770053083,2021,12886.045232920857,0.0
geoId/060770052103,2021,6307.4976105839705,0.0
geoId/060770052102,2021,20779.834366662926,0.0
geoId/060770054032,2021,6859.7233917818285,0.0
geoId/060190002001,2021,16074.614621780376,0.0
geoId/060190006003,2021,3599.544889521456,0.0
geoId/060190006004,2021,21848.960645075804,0.0
geoId/060190006001,2021,4872.826285343229,0.0
geoId/060190005023,2021,4821.62248115845,0.0
geoId/060190005021,2021,7819.259744817443,0.0
geoId/060190006002,2021,3844.598917645429,0.0
geoId/060190002002,2021,4023.183069228584,0.0
geoId/060190002003,2021,4662.745121840498,0.0
geoId/060190003001,2021,6782.667377238179,0.0
geoId/060190007003,2021,7304.941859152114,0.0
geoId/060190009023,2021,14840.305941085928,0.0
geoId/060190008001,2021,25803.303473811786,0.0
geoId/060014035011,2021,5977.558227720107,0.0
geoId/060014013003,2021,4226.24599397561,0.0
geoId/060014013002,2021,3084.272532882714,0.0
geoId/060014028002,2021,16916.29918697135,0.0
geoId/060014013001,2021,6096.707063938506,0.0
geoId/060014014003,2021,5403.679744276791,0.0
geoId/060014016001,2021,5945.450919056079,0.0
geoId/060014037011,2021,1887.9777299966304,0.0
geoId/060014029001,2021,22077.528821433603,0.0
geoId/060014035012,2021,4619.726186479621,0.0
geoId/060014035021,2021,1838.0933268386395,0.0
geoId/060014015003,2021,1518.0363376636722,0.0
geoId/060190064041,2021,184427.3848911272,174381.4806290132
geoId/060190064043,2021,152741.81154808513,119212.0005317102
geoId/060190064042,2021,115369.57300705364,165285.86050320492
geoId/060190064051,2021,155945.33985776932,60896.11160439049
geoId/060133131014,2021,13860.873441536974,0.0
geoId/060133131012,2021,8079.395118164945,0.0
geoId/060133131021,2021,16345.980574536468,0.0
geoId/060133131011,2021,10747.50597858948,0.0
geoId/060133132061,2021,10530.604294982264,0.0
geoId/060133131013,2021,16288.71179003837,0.0
geoId/060133132033,2021,4873.642146396789,0.0
geoId/060133132062,2021,8326.695645879923,0.0
geoId/060133132032,2021,3969.433142859737,0.0
geoId/060133132063,2021,8033.5123888894595,0.0
geoId/060133132031,2021,10865.17932570395,0.0
geoId/060133132051,2021,10380.108942148694,0.0
geoId/060133110002,2021,12626.424492769427,0.0
geoId/060133110003,2021,10691.992146930255,0.0
geoId/060133132042,2021,13606.63525526596,4240.848956198542
geoId/060133120001,2021,22996.95819451379,0.0
geoId/060133800003,2021,24949.400958376144,0.0
geoId/060133790004,2021,13725.839624409116,0.0
geoId/060133800001,2021,19896.89018534885,0.0
geoId/060133790001,2021,6136.836826711338,0.0
geoId/060133820002,2021,7281.592398573901,0.0
geoId/060133790003,2021,6703.151087419811,0.0
geoId/060133780002,2021,43833.249638486064,0.0
geoId/060133800002,2021,16837.309075517118,0.0
geoId/060133790002,2021,4545.504466165015,0.0
geoId/060014230001,2021,5809.398550172688,0.0
geoId/060014230003,2021,2085.2204800008135,0.0
geoId/060014234001,2021,2625.093504430902,0.0
geoId/060014231001,2021,3650.78508470904,0.0
geoId/060014223003,2021,4234.766806763585,0.0
geoId/060014231003,2021,2264.920843780145,0.0
geoId/060014231002,2021,1487.2923305820805,0.0
geoId/060014231004,2021,2415.7510958911794,0.0
geoId/060952534024,2021,23137.04070844516,0.0
geoId/060952534025,2021,23934.969008260323,0.0
geoId/060952534032,2021,10068.065690522324,0.0
geoId/060952534023,2021,8511.052571533095,0.0
geoId/060952534033,2021,23046.74224344191,0.0
geoId/060530113042,2021,26629.74061369509,0.0
geoId/060530113031,2021,200606.5238590814,37836.47130623889
geoId/060855125101,2021,32492.04940367393,3079.333699105709
geoId/060855125102,2021,14775.777998292102,0.0
geoId/060855122002,2021,122545.03945599108,71206.94695915711
geoId/060855125103,2021,10470.071896979927,0.0
geoId/060855125032,2021,25978.752079207567,3801.273120779086
geoId/060855126021,2021,150261.6185857142,0.0
geoId/060855126033,2021,17415.26354194129,0.0
geoId/060855125084,2021,5703.166314853194,0.0
geoId/060855125082,2021,9270.011143749043,0.0
geoId/060855125031,2021,47800.75650587659,1219.5930469616692
geoId/060855125052,2021,9915.066233037818,0.0
geoId/060855125083,2021,8741.789333902152,0.0
geoId/060855125051,2021,18516.00844812376,0.0
geoId/060855125091,2021,9742.544745313617,0.0
geoId/060855125092,2021,21770.750410967263,0.0
geoId/060855065023,2021,18508.44680391341,0.0
geoId/060855026043,2021,1950.4564095111168,0.0
geoId/060855027011,2021,9920.119150166624,0.0
geoId/060855026042,2021,6044.144482517183,0.0
geoId/060750176012,2021,9756.756295682042,0.0
geoId/060750176011,2021,7801.228614576828,0.0
geoId/060750176015,2021,6097.847739419936,0.0
geoId/060750178021,2021,13391.518582239778,0.0
geoId/060750180002,2021,17606.366209459567,0.0
geoId/060750117002,2021,30509.40662355482,0.0
geoId/060750178011,2021,3589.1442175420534,0.0
geoId/060871105011,2021,8713.763646688672,0.0
geoId/060871105023,2021,4545.537315785848,0.0
geoId/060871102001,2021,9432.080094345803,0.0
geoId/060871102004,2021,4493.545201911242,0.0
geoId/060871105012,2021,4904.503458294101,0.0
geoId/060290063012,2021,22553.87607917176,0.0
geoId/060290063041,2021,12071.093607116,0.0
geoId/060871104002,2021,15030.573744992422,0.0
geoId/060871104001,2021,8078.265986590001,0.0
geoId/060855123072,2021,15515.70669964923,0.0
geoId/060855123102,2021,19250.643492092684,0.0
geoId/060855123144,2021,11017.052535538296,0.0
geoId/060855123052,2021,28833.92940462525,12927.964937648429
geoId/060855123073,2021,22430.504338676095,0.0
geoId/060855124012,2021,58062.26498777905,4449.000535810006
geoId/060855123132,2021,11844.262526165265,0.0
geoId/060855123131,2021,10809.808530984485,0.0
geoId/060855123071,2021,12327.089225135323,0.0
geoId/060855124011,2021,74052.50892301572,35.04080149998055
geoId/060855124022,2021,30523.187952744232,0.0
geoId/060014511011,2021,106276.69271505976,12176.479457961932
geoId/060014511014,2021,12674.722068645293,0.0
geoId/060014515051,2021,10643.807201079071,0.0
geoId/060014515052,2021,10959.96202225022,0.0
geoId/060014515062,2021,4631.464021930895,0.0
geoId/060230102001,2021,87612.99966261355,0.0
geoId/060014222001,2021,4082.637706593696,0.0
geoId/060014216003,2021,3209.277961476287,0.0
geoId/060014222003,2021,3755.193815770024,0.0
geoId/060014224003,2021,2856.383656223388,0.0
geoId/060014215003,2021,4603.558228632582,0.0
geoId/060014224001,2021,3247.5621847100915,0.0
geoId/060014216002,2021,6771.741229462339,0.0
geoId/060014216004,2021,2219.598859460294,0.0
geoId/060014217002,2021,3005.7317553433068,0.0
geoId/060014217001,2021,4382.23492220555,0.0
geoId/060014223002,2021,4802.311786494928,0.0
geoId/060014224002,2021,4594.210326487591,0.0
geoId/060014223001,2021,1811.2504665047968,0.0
geoId/060014217003,2021,2368.2299288293248,0.0
geoId/060014222002,2021,3076.4210791125706,0.0
geoId/060014221002,2021,6337.681909508021,0.0
geoId/060014214002,2021,3264.248554280176,0.0
geoId/060014214001,2021,2538.92141276398,0.0
geoId/060290038093,2021,27502.82413610461,0.0
geoId/060290038102,2021,8819.80448012723,0.0
geoId/060290038131,2021,62411.64480722834,0.0
geoId/060290038101,2021,13885.009224725234,0.0
geoId/060290038031,2021,179508.00475977003,0.0
geoId/060790100161,2021,394469.8660255952,93412.7984083912
geoId/060790103004,2021,323690.04525622685,3044.5618913111343
geoId/060790102011,2021,117945.49843931248,0.0
geoId/060530114001,2021,593684.974867386,191283.34813298832
geoId/060790100022,2021,43944.68749500773,643.3914637722105
geoId/060790100162,2021,21338.41348916868,0.0
geoId/061090031002,2021,34667.17190075223,18450.607344466294
geoId/061090031003,2021,36061.96606445122,16060.59007989749
geoId/061090031001,2021,31473.410908085265,8106.142938962592
geoId/061090022003,2021,21617.511247292565,81414.73573227758
geoId/061090022002,2021,27052.09672855107,53352.645113886945
geoId/061090022005,2021,28546.996095711944,36559.13689831556
geoId/061090022004,2021,23222.564442385512,30465.50382378881
geoId/061090021001,2021,34490.670229572446,43452.13050484943
geoId/061090032001,2021,24225.008932596626,39565.03955256726
geoId/061090032002,2021,25966.41368877309,2158.24453202897
geoId/060750604001,2021,16668.13000088855,0.0
geoId/060750332031,2021,3958.816380133167,0.0
geoId/060750332032,2021,2551.261370519866,0.0
geoId/060750332042,2021,850.0459296426371,0.0
geoId/060750332043,2021,2608.135035213037,0.0
geoId/060750332041,2021,1515.933680631651,0.0
geoId/060750313022,2021,4113.896127119804,0.0
geoId/060770032161,2021,9558.57154780918,0.0
geoId/060770032052,2021,8602.260708602224,0.0
geoId/060770032032,2021,10451.346645861002,0.0
geoId/060770032171,2021,5866.4739304464465,0.0
geoId/060770031142,2021,18037.914416259184,0.0
geoId/060770032172,2021,7484.684771925399,0.0
geoId/060770032162,2021,5114.5442672546915,0.0
geoId/060770032101,2021,8566.963520484218,0.0
geoId/060770032102,2021,9475.38080140932,0.0
geoId/060770031141,2021,27623.22907371376,0.0
geoId/060770032152,2021,7937.565052660315,0.0
geoId/060770031083,2021,8173.320710029474,0.0
geoId/060770031063,2021,6958.689767006257,0.0
geoId/060770031062,2021,7349.4323173161965,0.0
geoId/060770031091,2021,7226.363747048257,0.0
geoId/060530114002,2021,278768.08957084565,123493.33449303322
geoId/060855120321,2021,4052.037427726883,0.0
geoId/060855120381,2021,7871.478392623292,0.0
geoId/060855120323,2021,34986.59808270869,0.0
geoId/060855120331,2021,4528.831873606955,0.0
geoId/060855120314,2021,4800.4302558430345,0.0
geoId/060855120334,2021,5406.910587790115,0.0
geoId/060855120341,2021,13338.103859745364,0.0
geoId/060855120333,2021,4314.560053984451,0.0
geoId/060855120351,2021,8868.959054556517,0.0
geoId/060855120322,2021,3646.438246981888,0.0
geoId/060855120332,2021,40438.88833221788,0.0
geoId/060855120342,2021,2400.950380349379,0.0
geoId/060855120352,2021,11312.294659035755,5184.734566372643
geoId/060855121001,2021,90476.52743042876,53992.70350246513
geoId/061010510002,2021,173242.29934286786,0.0
geoId/061010509002,2021,213308.8928506827,0.0
geoId/061010505042,2021,42828.430613987184,0.0
geoId/060210103003,2021,265803.7946123964,9332.574365879273
geoId/060210104004,2021,15332.116855406592,0.0
geoId/060210104003,2021,13962.538755913343,0.0
geoId/060855043222,2021,35446.719910244334,0.0
geoId/060855043221,2021,12100.893509777345,0.0
geoId/060014239012,2021,2657.016598276948,0.0
geoId/060014235003,2021,2226.3356376213774,0.0
geoId/060014235002,2021,3679.548544201375,0.0
geoId/060014005001,2021,3867.865208018386,0.0
geoId/060014239011,2021,1801.1076727553034,0.0
geoId/060014005002,2021,2115.9524815808727,0.0
geoId/060014005003,2021,907.1115147754608,0.0
geoId/060390005081,2021,126298.80652496436,0.0
geoId/060390009002,2021,10275.725732004516,0.0
geoId/060390009001,2021,10442.794204505204,0.0
geoId/060390005082,2021,20039.144921289957,0.0
geoId/060390005091,2021,106750.44059122977,0.0
